build_up_area,avg._price,floor,age_of_property,furnishing,bhk,link,possession_status,sector,parking,latitude,longitude
2329,23.18,5,7,1,3,"https://housing.com//in/buy/resale/page/12565713-3-bhk-apartment-in-sector-54-for-rs-54000000
",0,54,3,28.4348,77.1089
3005,18.0,7,1,1,3,"https://housing.com//in/buy/resale/page/12496115-3-bhk-apartment-in-sector-65-for-rs-54090000
",0,65,1,28.403,77.069
2990,18.23,10,5,1,3,"https://housing.com//in/buy/resale/page/12661349-3-bhk-apartment-in-sector-65-for-rs-54500000
",0,65,2,28.403,77.069
3117,17.5,7,11,1,3,"https://housing.com//in/buy/resale/page/11974207-3-bhk-apartment-in-sector-65-for-rs-54547500
",0,65,2,28.403,77.069
3025,18.02,21,0,1,3,"https://housing.com//in/buy/resale/page/12704727-3-bhk-apartment-in-sector-59-for-rs-54500000
",1,59,4,28.4051,77.1097
3200,17.03,22,6,1,4,"https://housing.com//in/buy/resale/page/12632308-4-bhk-apartment-in-sector-65-for-rs-54500000
",0,65,5,28.403,77.069
3045,18.0,16,5,1,3,"https://housing.com//in/buy/resale/page/11760703-3-bhk-apartment-in-sector-65-for-rs-54800000
",0,65,2,28.403,77.069
4857,11.32,9,4,1,5,"https://housing.com//in/buy/resale/page/11866625-5-bhk-apartment-in-sector-112-for-rs-55000000
",0,112,6,28.5189,77.0183
5500,10.0,13,1,0,5,"https://housing.com//in/buy/resale/page/10700330-5-bhk-apartment-in-sector-109-for-rs-55000000
",0,109,3,28.5073,77.0089
4300,12.79,14,1,1,4,"https://housing.com//in/buy/resale/page/12162468-4-bhk-apartment-in-sector-112-for-rs-55000000
",0,112,3,28.5189,77.0183
3112,17.67,6,4,1,3,"https://housing.com//in/buy/resale/page/12641761-3-bhk-apartment-in-sector-65-for-rs-55000000
",0,65,2,28.403,77.069
2667,20.62,1,3,0,4,"https://housing.com//in/buy/resale/page/7406638-4-bhk-apartment-in-sector-63-for-rs-55000000-v2
",0,63,3,28.3971,77.0867
2329,23.61,15,5,1,3,"https://housing.com//in/buy/resale/page/12411936-3-bhk-apartment-in-sector-54-for-rs-55000000
",0,54,2,28.4348,77.1089
2610,21.07,15,14,1,3,"https://housing.com//in/buy/resale/page/11902307-3-bhk-apartment-in-sector-43-for-rs-55000000
",0,43,1,28.4629,77.0772
3034,18.13,16,10,1,4,"https://housing.com//in/buy/resale/page/9590164-4-bhk-apartment-in-sector-54-for-rs-55000000
",0,54,2,28.4348,77.1089
2464,22.32,8,5,1,3,"https://housing.com//in/buy/resale/page/9583629-3-bhk-apartment-in-sector-48-for-rs-55000000
",0,48,3,28.4177,77.0359
3850,14.29,3,2,1,4,"https://housing.com//in/buy/resale/page/12286893-4-bhk-apartment-in-sector-72-for-rs-55000000
",0,72,2,28.4225,77.0211
3775,14.57,5,15,1,4,"https://housing.com//in/buy/resale/page/12289256-4-bhk-apartment-in-sector-28-for-rs-55000000
",0,28,2,28.4728,77.0865
3500,15.71,34,3,1,4,"https://housing.com//in/buy/resale/page/9285206-4-bhk-apartment-in-sector-65-for-rs-55000000-v2
",0,65,3,28.403,77.069
3267,16.84,4,6,1,4,"https://housing.com//in/buy/resale/page/12678150-4-bhk-apartment-in-sector-67-for-rs-55000000
",0,67,2,28.3859,77.0608
3125,17.6,5,0,1,3,"https://housing.com//in/buy/resale/page/11766893-3-bhk-apartment-in-sector-59-for-rs-55000000
",0,59,2,28.4051,77.1097
3500,15.71,2,3,2,4,"https://housing.com//in/buy/resale/page/12690120-4-bhk-apartment-in-sector-53-for-rs-55000000
",0,53,3,28.4433,77.0948
3000,18.33,35,1,0,4,"https://housing.com//in/buy/resale/page/10972244-4-bhk-apartment-in-sector-65-for-rs-55000000
",0,65,2,28.403,77.069
4880,11.27,12,4,1,4,"https://housing.com//in/buy/resale/page/12163568-4-bhk-apartment-in-sector-112-for-rs-55000000
",0,112,2,28.5189,77.0183
4100,13.41,15,6,1,4,"https://housing.com//in/buy/resale/page/12349788-4-bhk-apartment-in-sector-49-for-rs-55000000
",0,49,2,28.4121,77.048
3267,16.84,17,6,1,4,"https://housing.com//in/buy/resale/page/12487155-4-bhk-apartment-in-sector-67-for-rs-55000000
",0,67,2,28.3859,77.0608
2990,18.39,16,5,1,3,"https://housing.com//in/buy/resale/page/12661414-3-bhk-apartment-in-sector-65-for-rs-55000000
",0,65,2,28.403,77.069
3106,17.71,15,0,1,3,"https://housing.com//in/buy/resale/page/12437431-3-bhk-apartment-in-sector-59-for-rs-55000000
",3,59,3,28.4051,77.1097
2900,18.96,9,9,1,3,"https://housing.com//in/buy/resale/page/12534741-3-bhk-apartment-in-sector-65-for-rs-55000000
",0,65,3,28.403,77.069
3125,17.6,5,0,1,3,"https://housing.com//in/buy/resale/page/12493149-3-bhk-apartment-in-sector-59-for-rs-55000000
",0,59,1,28.4051,77.1097
3415,16.11,12,0,1,4,"https://housing.com//in/buy/resale/page/11937750-4-bhk-apartment-in-sector-66-for-rs-55000000
",0,66,3,28.3925,77.0541
3106,17.71,6,0,1,3,"https://housing.com//in/buy/resale/page/12085809-3-bhk-apartment-in-sector-59-for-rs-55000000
",0,59,2,28.4051,77.1097
2985,18.43,25,1,1,3,"https://housing.com//in/buy/resale/page/12486484-3-bhk-apartment-in-sector-59-for-rs-55000000
",0,59,2,28.4051,77.1097
3245,17.01,16,2,1,3,"https://housing.com//in/buy/resale/page/10084043-3-bhk-apartment-in-sector-65-for-rs-55200000
",0,65,3,28.403,77.069
4750,11.64,5,5,1,5,"https://housing.com//in/buy/resale/page/11770545-5-bhk-apartment-in-sector-72-for-rs-55300000
",0,72,2,28.4225,77.0211
2990,18.49,17,5,1,3,"https://housing.com//in/buy/resale/page/12661194-3-bhk-apartment-in-sector-65-for-rs-55300000
",0,65,2,28.403,77.069
4250,13.01,8,0,1,5,"https://housing.com//in/buy/resale/page/10638856-5-bhk-apartment-in-sector-72-for-rs-55300000
",0,72,5,28.4225,77.0211
4750,11.64,34,11,1,5,"https://housing.com//in/buy/resale/page/12011441-5-bhk-apartment-in-sector-72-for-rs-55300000
",0,72,2,28.4225,77.0211
4095,13.63,27,0,1,5,"https://housing.com//in/buy/resale/page/12075133-5-bhk-apartment-in-sector-106-for-rs-55800000
",4,106,2,28.5007,77.0003
2282,24.54,3,6,1,3,"https://housing.com//in/buy/resale/page/10851972-3-bhk-apartment-in-sector-54-for-rs-56000000
",0,54,2,28.4348,77.1089
2885,19.41,4,1,1,3,"https://housing.com//in/buy/resale/page/12337267-3-bhk-apartment-in-sector-59-for-rs-40000000
",0,59,3,28.4051,77.1097
2990,18.73,16,5,1,3,"https://housing.com//in/buy/resale/page/12661446-3-bhk-apartment-in-sector-65-for-rs-56000000
",0,65,2,28.403,77.069
2282,24.54,25,10,1,3,"https://housing.com//in/buy/resale/page/12715182-3-bhk-apartment-in-sector-54-for-rs-56000000
",0,54,2,28.4348,77.1089
4857,11.53,9,5,1,4,"https://housing.com//in/buy/resale/page/12138005-4-bhk-apartment-in-sector-112-for-rs-56000000
",0,112,4,28.5189,77.0183
2610,21.45,10,8,1,4,"https://housing.com//in/buy/resale/page/12292632-4-bhk-apartment-in-sector-43-for-rs-56000000
",0,43,2,28.4629,77.0772
2247,24.92,2,0,1,4,"https://housing.com//in/buy/resale/page/9627808-4-bhk-apartment-in-sector-59-for-rs-56000000
",0,59,4,28.4051,77.1097
3000,18.67,5,10,1,4,"https://housing.com//in/buy/resale/page/11534165-4-bhk-apartment-in-sector-54-for-rs-56000000
",0,54,2,28.4348,77.1089
3106,18.06,18,0,1,4,"https://housing.com//in/buy/resale/page/12490556-4-bhk-apartment-in-sector-59-for-rs-56100000
",1,59,2,28.4051,77.1097
2550,22.04,5,8,1,4,"https://housing.com//in/buy/resale/page/11770978-4-bhk-apartment-in-sector-54-for-rs-56200000
",0,54,2,28.4348,77.1089
3215,17.5,19,11,1,3,"https://housing.com//in/buy/resale/page/11974271-3-bhk-apartment-in-sector-65-for-rs-56262500
",0,65,2,28.403,77.069
4100,13.75,6,0,1,5,"https://housing.com//in/buy/resale/page/11023117-5-bhk-apartment-in-sector-106-for-rs-56375000
",0,106,4,28.5007,77.0003
4800,11.77,12,1,1,4,"https://housing.com//in/buy/resale/page/12343329-4-bhk-apartment-in-sector-112-for-rs-56500000
",0,112,2,28.5189,77.0183
3498,16.18,3,5,1,3,"https://housing.com//in/buy/resale/page/11906400-3-bhk-apartment-in-sector-61-for-rs-56600000
",0,61,2,28.405,77.0963
2575,22.06,10,0,1,4,"https://housing.com//in/buy/resale/page/12646036-4-bhk-apartment-in-dlf-phase-4-for-rs-56800000
",0,27,0,28.4658,77.0917
3160,17.97,5,0,2,3,"https://housing.com//in/buy/resale/page/12616679-3-bhk-apartment-in-sector-59-for-rs-56800000
",1,59,3,28.4051,77.1097
4739,11.98,13,4,1,4,"https://housing.com//in/buy/resale/page/12033592-4-bhk-apartment-in-sector-112-for-rs-56800000
",0,112,2,28.5189,77.0183
2892,19.67,30,0,1,3,"https://housing.com//in/buy/resale/page/12725157-3-bhk-apartment-in-sector-53-for-rs-56900000
",0,53,5,28.4433,77.0948
5100,11.18,16,0,1,5,"https://housing.com//in/buy/resale/page/12702003-5-bhk-apartment-in-sector-106-for-rs-57000000
",4,106,2,28.5007,77.0003
2910,19.59,21,5,0,4,"https://housing.com//in/buy/resale/page/12488356-4-bhk-apartment-in-sector-65-for-rs-57000000
",0,65,2,28.403,77.069
3025,18.84,9,10,1,4,"https://housing.com//in/buy/resale/page/12498397-4-bhk-apartment-in-sector-54-for-rs-57000000
",0,54,3,28.4348,77.1089
7200,7.92,2,10,1,5,"https://housing.com//in/buy/resale/page/11482724-5-bhk-apartment-in-sector-43-for-rs-57064500
",0,43,1,28.4629,77.0772
2300,24.96,7,0,1,3,"https://housing.com//in/buy/resale/page/12510910-3-bhk-apartment-in-sector-54-for-rs-57400000
",0,54,4,28.4348,77.1089
4800,11.96,9,3,1,4,"https://housing.com//in/buy/resale/page/12497103-4-bhk-apartment-in-sector-112-for-rs-60000000
",0,112,3,28.5189,77.0183
2874,20.01,18,0,1,3,"https://housing.com//in/buy/resale/page/12212339-3-bhk-apartment-in-sector-53-for-rs-57500000
",0,53,2,28.4433,77.0948
2874,20.01,6,0,1,3,"https://housing.com//in/buy/resale/page/12154179-3-bhk-apartment-in-sector-53-for-rs-57500000
",0,53,2,28.4433,77.0948
3015,19.07,4,10,1,3,"https://housing.com//in/buy/resale/page/11919285-3-bhk-apartment-in-sector-65-for-rs-57500000
",0,65,4,28.403,77.069
4096,14.04,7,11,1,4,"https://housing.com//in/buy/resale/page/11973641-4-bhk-apartment-in-sector-65-for-rs-57500000
",0,65,2,28.403,77.069
3395,16.94,6,0,1,4,"https://housing.com//in/buy/resale/page/12325926-4-bhk-apartment-in-sector-59-for-rs-57500000
",0,59,2,28.4051,77.1097
3100,18.55,14,3,1,4,"https://housing.com//in/buy/resale/page/11583534-4-bhk-apartment-in-sector-62-for-rs-57500000
",0,62,2,28.4139,77.0886
3065,18.76,5,10,1,4,"https://housing.com//in/buy/resale/page/10203533-4-bhk-apartment-in-sector-54-for-rs-57500000-v2
",0,54,5,28.4348,77.1089
4800,12.0,24,5,1,4,"https://housing.com//in/buy/resale/page/10759917-4-bhk-apartment-in-sector-112-for-rs-57600000
",0,112,1,28.5189,77.0183
4801,12.0,5,3,1,5,"https://housing.com//in/buy/resale/page/11763345-5-bhk-apartment-in-sector-108-for-rs-57600000
",0,108,3,28.5134,76.983
3395,17.0,17,1,1,4,"https://housing.com//in/buy/resale/page/12494731-4-bhk-apartment-in-sector-59-for-rs-57715000
",0,59,1,28.4051,77.1097
3515,16.43,20,11,1,3,"https://housing.com//in/buy/resale/page/11974389-3-bhk-apartment-in-sector-65-for-rs-57751800
",0,65,2,28.403,77.069
3215,17.98,16,5,1,3,"https://housing.com//in/buy/resale/page/11759687-3-bhk-apartment-in-sector-65-for-rs-57800000
",0,65,3,28.403,77.069
3215,18.0,5,5,1,3,"https://housing.com//in/buy/resale/page/11758969-3-bhk-apartment-in-sector-65-for-rs-57870000
",0,65,2,28.403,77.069
3310,17.5,20,11,1,3,"https://housing.com//in/buy/resale/page/11973816-3-bhk-apartment-in-sector-65-for-rs-57925000
",0,65,2,28.403,77.069
3310,17.5,31,5,1,3,"https://housing.com//in/buy/resale/page/11759635-3-bhk-apartment-in-sector-65-for-rs-57934000
",0,65,3,28.403,77.069
4848,11.96,5,5,1,4,"https://housing.com//in/buy/resale/page/12612686-4-bhk-apartment-in-sector-112-for-rs-58000000
",0,112,2,28.5189,77.0183
2900,20.0,2,5,1,3,"https://housing.com//in/buy/resale/page/12494225-3-bhk-apartment-in-sector-65-for-rs-58000000
",0,65,2,28.403,77.069
2950,19.66,26,8,1,3,"https://housing.com//in/buy/resale/page/11910340-3-bhk-apartment-in-sector-65-for-rs-58000000
",0,65,4,28.403,77.069
3000,19.33,3,3,1,3,"https://housing.com//in/buy/resale/page/11877898-3-bhk-apartment-in-sector-59-for-rs-58000000
",0,59,2,28.4051,77.1097
3400,17.24,15,12,1,4,"https://housing.com//in/buy/resale/page/11908818-4-bhk-apartment-in-sector-50-for-rs-58622300
",0,50,3,28.4178,77.0628
4054,14.5,8,0,1,4,"https://housing.com//in/buy/resale/page/12378774-4-bhk-apartment-in-sector-76-for-rs-58783000
",4,76,4,28.3935,76.9888
3498,16.84,4,5,1,4,"https://housing.com//in/buy/resale/page/11906712-4-bhk-apartment-in-sector-62-for-rs-58900000
",0,62,2,28.4139,77.0886
3976,14.84,10,0,1,4,"https://housing.com//in/buy/resale/page/12725723-4-bhk-apartment-in-sector-22-for-rs-59000000
",0,22,2,28.5072,77.064
3494,16.89,18,5,1,3,"https://housing.com//in/buy/resale/page/12110138-3-bhk-apartment-in-sector-65-for-rs-59000000
",0,65,4,28.403,77.069
6780,8.7,15,3,1,5,"https://housing.com//in/buy/resale/page/11664267-5-bhk-apartment-in-sector-110-for-rs-59000000
",0,110,4,28.5145,77.0197
3800,15.53,9,4,1,4,"https://housing.com//in/buy/resale/page/11989634-4-bhk-apartment-in-sector-66-for-rs-59000000
",0,66,2,28.3925,77.0541
5400,11.0,26,11,1,5,"https://housing.com//in/buy/resale/page/11979473-5-bhk-apartment-in-sector-67-for-rs-59400000
",0,67,2,28.3859,77.0608
3310,18.0,6,5,1,3,"https://housing.com//in/buy/resale/page/11758783-3-bhk-apartment-in-sector-65-for-rs-59580000
",0,65,3,28.403,77.069
2647,22.67,8,8,1,3,"https://housing.com//in/buy/resale/page/12566088-3-bhk-apartment-in-sector-48-for-rs-60000000
",0,48,2,28.4177,77.0359
2984,20.11,5,1,1,3,"https://housing.com//in/buy/resale/page/12509052-3-bhk-apartment-in-sector-59-for-rs-60000000
",0,59,2,28.4051,77.1097
2704,22.19,15,5,1,4,"https://housing.com//in/buy/resale/page/5062206-4-bhk-apartment-in-sector-54-for-rs-60000000
",0,54,4,28.4348,77.1089
6780,8.85,12,1,0,6,"https://housing.com//in/buy/resale/page/12192439-6-bhk-apartment-in-sector-110-for-rs-60000000
",0,110,2,28.5145,77.0197
2610,22.99,2,0,1,4,"https://housing.com//in/buy/resale/page/10146511-4-bhk-apartment-in-sector-54-for-rs-60000000
",0,54,1,28.4348,77.1089
3000,20.0,15,5,1,4,"https://housing.com//in/buy/resale/page/5062413-4-bhk-apartment-in-sector-54-for-rs-60000000
",0,54,2,28.4348,77.1089
2810,21.35,9,13,2,4,"https://housing.com//in/buy/resale/page/11555150-4-bhk-apartment-in-sector-43-for-rs-60000000
",0,43,2,28.4629,77.0772
3000,20.0,15,8,2,3,"https://housing.com//in/buy/resale/page/12483418-3-bhk-apartment-in-sector-54-for-rs-60000000
",0,54,4,28.4348,77.1089
3755,15.98,6,11,1,4,"https://housing.com//in/buy/resale/page/12001259-4-bhk-apartment-in-sector-66-for-rs-60000000
",0,66,2,28.3925,77.0541
2965,20.24,3,10,1,3,"https://housing.com//in/buy/resale/page/11521724-3-bhk-apartment-in-sector-53-for-rs-60000000
",0,53,4,28.4433,77.0948
3340,17.96,5,10,1,3,"https://housing.com//in/buy/resale/page/11758749-3-bhk-apartment-in-sector-65-for-rs-60000000
",0,65,2,28.403,77.069
3755,15.98,5,8,1,4,"https://housing.com//in/buy/resale/page/12441853-4-bhk-apartment-in-sector-66-for-rs-60000000
",0,66,4,28.3925,77.0541
2464,24.35,3,4,1,3,"https://housing.com//in/buy/resale/page/11992246-3-bhk-apartment-in-sector-48-for-rs-60000000
",0,48,2,28.4177,77.0359
3400,17.65,1,0,1,4,"https://housing.com//in/buy/resale/page/12340674-4-bhk-apartment-in-dlf-phase-4-for-rs-60000000
",0,27,0,28.4658,77.0917
5600,10.71,19,0,1,5,"https://housing.com//in/buy/resale/page/8864381-5-bhk-apartment-in-sector-59-for-rs-60000000-v2
",0,59,3,28.4051,77.1097
4847,12.38,18,0,1,4,"https://housing.com//in/buy/resale/page/11587065-4-bhk-apartment-in-sector-65-for-rs-60000000
",0,65,2,28.403,77.069
3755,15.98,5,5,1,4,"https://housing.com//in/buy/resale/page/12064151-4-bhk-apartment-in-sector-66-for-rs-60000000
",0,66,2,28.3925,77.0541
2900,20.69,5,1,1,4,"https://housing.com//in/buy/resale/page/12473949-4-bhk-apartment-in-sector-59-for-rs-60000000
",0,59,2,28.4051,77.1097
6780,8.85,15,1,1,5,"https://housing.com//in/buy/resale/page/12709249-5-bhk-apartment-in-sector-110-for-rs-60000000
",0,110,2,28.5145,77.0197
3340,17.99,6,10,1,3,"https://housing.com//in/buy/resale/page/11758805-3-bhk-apartment-in-sector-65-for-rs-60100000
",0,65,3,28.403,77.069
2874,20.98,18,0,1,3,"https://housing.com//in/buy/resale/page/12085532-3-bhk-apartment-in-sector-53-for-rs-60300000
",0,53,2,28.4433,77.0948
3310,18.22,5,5,1,3,"https://housing.com//in/buy/resale/page/11759098-3-bhk-apartment-in-sector-65-for-rs-60300000
",0,65,2,28.403,77.069
2874,21.0,18,0,1,3,"https://housing.com//in/buy/resale/page/12063437-3-bhk-apartment-in-sector-53-for-rs-60354000
",0,53,2,28.4433,77.0948
3310,18.28,6,10,1,3,"https://housing.com//in/buy/resale/page/11758972-3-bhk-apartment-in-sector-65-for-rs-60500000
",0,65,3,28.403,77.069
2892,20.99,6,0,1,3,"https://housing.com//in/buy/resale/page/12697742-3-bhk-apartment-in-sector-53-for-rs-60700000
",4,53,1,28.4433,77.0948
2892,21.02,6,0,1,3,"https://housing.com//in/buy/resale/page/12697874-3-bhk-apartment-in-sector-53-for-rs-60800000
",4,53,1,28.4433,77.0948
3000,20.33,24,2,0,3,"https://housing.com//in/buy/resale/page/11422375-3-bhk-apartment-in-sector-65-for-rs-61000000
",0,65,2,28.403,77.069
2810,21.71,15,12,1,4,"https://housing.com//in/buy/resale/page/12714743-4-bhk-apartment-in-sector-43-for-rs-61000000
",0,43,2,28.4629,77.0772
3975,15.35,15,0,1,4,"https://housing.com//in/buy/resale/page/11246076-4-bhk-apartment-in-sector-22-for-rs-61000000
",0,22,3,28.5072,77.064
3755,16.25,7,10,1,4,"https://housing.com//in/buy/resale/page/11930745-4-bhk-apartment-in-sector-66-for-rs-61000000
",0,66,4,28.3925,77.0541
2997,20.35,8,10,1,3,"https://housing.com//in/buy/resale/page/11907669-3-bhk-apartment-in-sector-53-for-rs-61000000
",0,53,3,28.4433,77.0948
4100,14.88,18,0,2,5,"https://housing.com//in/buy/resale/page/11313968-5-bhk-apartment-in-sector-106-for-rs-61000000
",0,106,2,28.5007,77.0003
3310,18.43,6,10,1,3,"https://housing.com//in/buy/resale/page/11759017-3-bhk-apartment-in-sector-65-for-rs-61000000
",0,65,2,28.403,77.069
2985,20.43,17,6,1,3,"https://housing.com//in/buy/resale/page/12701386-3-bhk-apartment-in-sector-59-for-rs-61000000
",0,59,2,28.4051,77.1097
3216,18.97,4,0,1,3,"https://housing.com//in/buy/resale/page/11850655-3-bhk-apartment-in-sector-53-for-rs-61000000
",0,53,2,28.4433,77.0948
3106,19.67,16,0,1,3,"https://housing.com//in/buy/resale/page/12244974-3-bhk-apartment-in-sector-59-for-rs-61100000
",3,59,1,28.4051,77.1097
3498,17.5,35,5,1,3,"https://housing.com//in/buy/resale/page/11872965-3-bhk-apartment-in-sector-65-for-rs-61215000
",0,65,2,28.403,77.069
3216,19.03,18,0,1,3,"https://housing.com//in/buy/resale/page/10117311-3-bhk-apartment-in-sector-53-for-rs-50949600
",0,53,4,28.4433,77.0948
4095,14.95,19,0,1,5,"https://housing.com//in/buy/resale/page/11940217-5-bhk-apartment-in-sector-106-for-rs-61220250
",3,106,1,28.5007,77.0003
2009,30.51,15,11,1,4,"https://housing.com//in/buy/resale/page/11978114-4-bhk-apartment-in-sector-59-for-rs-61300000
",0,59,2,28.4051,77.1097
5250,11.68,11,11,1,5,"https://housing.com//in/buy/resale/page/11989403-5-bhk-apartment-in-sector-66-for-rs-61300000
",0,66,2,28.3925,77.0541
3469,17.73,1,5,1,3,"https://housing.com//in/buy/resale/page/11729511-3-bhk-apartment-in-sector-65-for-rs-61500000
",0,65,2,28.403,77.069
4111,15.01,4,8,1,5,"https://housing.com//in/buy/resale/page/11908585-5-bhk-apartment-in-sector-62-for-rs-61700000
",0,62,2,28.4139,77.0886
2345,26.4,13,5,1,3,"https://housing.com//in/buy/resale/page/12479744-3-bhk-apartment-in-sector-65-for-rs-61900000
",0,65,2,28.403,77.069
3469,17.87,7,5,1,3,"https://housing.com//in/buy/resale/page/11729341-3-bhk-apartment-in-sector-65-for-rs-62000000
",0,65,2,28.403,77.069
2685,23.09,12,1,1,3,"https://housing.com//in/buy/resale/page/12705259-3-bhk-apartment-in-sushant-lok-i-for-rs-62000000
",0,28,1,28.4728,77.0865
3650,16.99,1,1,1,5,"https://housing.com//in/buy/resale/page/11359920-5-bhk-apartment-in-dlf-phase-1-for-rs-62000000
",0,27,5,28.4658,77.0917
5800,10.69,20,5,1,5,"https://housing.com//in/buy/resale/page/12730340-5-bhk-apartment-in-sector-112-for-rs-62000000
",0,112,4,28.5189,77.0183
2685,23.09,11,1,1,3,"https://housing.com//in/buy/resale/page/12705259-3-bhk-apartment-in-sector-28-for-rs-62000000
",0,28,1,28.4728,77.0865
3976,15.62,9,1,1,4,"https://housing.com//in/buy/resale/page/10962476-4-bhk-apartment-in-sector-22-for-rs-62100000
",0,22,0,28.5072,77.064
3395,18.29,5,0,1,4,"https://housing.com//in/buy/resale/page/11187821-4-bhk-apartment-in-sector-59-for-rs-62100000
",0,59,2,28.4051,77.1097
4250,14.65,15,11,1,4,"https://housing.com//in/buy/resale/page/12031112-4-bhk-apartment-in-sector-30-for-rs-62250700
",0,30,2,28.4604,77.0579
4250,14.65,25,8,1,4,"https://housing.com//in/buy/resale/page/11916705-4-bhk-apartment-in-sector-30-for-rs-62254200
",0,30,3,28.4604,77.0579
4992,12.5,2,0,1,4,"https://housing.com//in/buy/resale/page/9949599-4-bhk-apartment-in-sector-65-for-rs-62400000
",0,65,4,28.403,77.069
6565,9.52,20,1,1,5,"https://housing.com//in/buy/resale/page/12192462-5-bhk-apartment-in-sector-112-for-rs-62476100
",0,112,2,28.5189,77.0183
2700,23.15,5,8,1,4,"https://housing.com//in/buy/resale/page/11515075-4-bhk-apartment-in-sector-54-for-rs-62500000
",0,54,2,28.4348,77.1089
2700,23.15,5,5,1,4,"https://housing.com//in/buy/resale/page/12065227-4-bhk-apartment-in-sector-54-for-rs-62500000
",0,54,2,28.4348,77.1089
2704,23.11,25,8,1,4,"https://housing.com//in/buy/resale/page/12278623-4-bhk-apartment-in-dlf-phase-5-for-rs-62500000
",0,54,3,28.4348,77.1089
